customer_id,session_id,session_date,month,quarter,is_weekend,device_type,traffic_source,city_tier,gender,age,product_category,visited_site,added_to_cart,reached_checkout,entered_payment_details,purchase_completed,funnel_drop_stage,num_items_in_cart,cart_value_inr,time_on_site_min,page_views,page_load_time_sec,is_returning_customer,previous_purchases,payment_method,discount_applied,coupon_code,payment_failed,email_reminder_sent,recovered_after_reminder,day_name
CUST_34604,SESS_00204,2023-05-27,5,Q2,1,Mobile,Organic,Tier 3,Female,36.0,Electronics,1,1,1,1,1,Completed_Purchase,1.0,187.68,6.9,7.0,3.44,1,12.0,cash_on_delivery,0,,0,0,No,Saturday
CUST_15035,SESS_00014,2023-01-11,1,Q1,0,Desktop,Social,Tier 2,Female,31.0,Books,1,1,0,0,0,Cart_Dropped,3.0,12.97,14.2,4.0,7.63,0,0.0,upi,1,SALE20,,1,No,Wednesday
CUST_24608,SESS_00712,2024-05-26,5,Q2,1,Tablet,Organic,Tier 2,Male,39.0,Fashion,1,0,0,0,0,Browsed_Only,6.0,29.15,9.6,19.0,0.73,1,13.0,cash_on_delivery,1,FLASH50,,0,No,Sunday
CUST_78029,SESS_00556,2024-01-21,1,Q1,1,Mobile,Email,Tier 1,Female,33.0,Electronics,1,1,1,0,0,Checkout_Dropped,7.0,214.9,1.9,9.0,6.56,0,0.0,net_banking,0,SUMMER15,,1,No,Sunday
CUST_28440,SESS_00473,2023-11-18,11,Q4,1,Desktop,Paid_Ad,Tier 2,Female,29.0,Sports,1,1,0,0,0,Cart_Dropped,2.0,76.07,9.4,8.0,1.97,0,0.0,net_banking,0,,,1,No,Saturday
CUST_72425,SESS_00716,2024-05-28,5,Q2,0,Mobile,Email,Tier 1,Male,30.0,Toys,1,1,1,1,1,Completed_Purchase,7.0,13.81,25.0,8.0,2.64,1,14.0,upi,1,WELCOME,0,0,No,Tuesday
CUST_56802,SESS_00350,2023-08-27,8,Q3,1,Desktop,Email,Tier 2,Female,38.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,2.0,393.05,8.6,16.0,2.34,1,8.0,wallet,0,,,1,No,Sunday
CUST_64944,SESS_00850,2024-09-11,9,Q3,0,Desktop,Paid_Ad,Tier 2,Female,41.0,Fashion,1,1,0,0,0,Cart_Dropped,2.0,23.41,9.6,7.0,0.44,1,0.0,upi,1,,,0,No,Wednesday
CUST_50571,SESS_00134,2023-04-05,4,Q2,0,Desktop,Social,Tier 2,Male,34.0,Electronics,1,1,1,0,0,Checkout_Dropped,1.0,119.78,17.6,19.0,0.3,1,1.0,net_banking,1,WELCOME,,0,No,Wednesday
CUST_35889,SESS_00609,2024-02-26,2,Q1,0,Tablet,Social,Tier 3,Male,28.0,Fashion,1,1,1,0,0,Checkout_Dropped,5.0,248.74,10.0,6.0,1.76,0,0.0,credit_card,1,,,1,No,Monday
CUST_77971,SESS_00378,2023-09-17,9,Q3,1,Tablet,Paid_Ad,Tier 1,Other,31.0,Toys,1,1,1,0,0,Checkout_Dropped,2.0,30.94,16.8,14.0,4.54,0,5.0,credit_card,1,,,0,No,Sunday
CUST_37487,SESS_00053,2023-02-04,2,Q1,1,Tablet,Organic,Tier 2,Male,19.0,Sports,1,1,0,0,0,Cart_Dropped,4.0,62.76,23.6,9.0,2.25,1,12.0,upi,0,,,0,No,Saturday
CUST_18100,SESS_00058,2023-02-07,2,Q1,0,Mobile,Organic,Tier 3,Other,20.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,6.0,19.85,14.7,3.0,2.32,0,3.0,cash_on_delivery,0,,,0,No,Tuesday
CUST_51466,SESS_00861,2024-09-16,9,Q3,0,Desktop,Paid_Ad,Tier 3,Male,29.0,Beauty,1,1,0,0,0,Cart_Dropped,1.0,103.01,12.0,8.0,3.31,1,12.0,upi,1,SALE20,,1,Yes,Monday
CUST_33728,SESS_00602,2024-02-21,2,Q1,0,Mobile,Organic,Tier 1,Male,36.0,Electronics,1,1,1,1,1,Completed_Purchase,4.0,176.69,6.5,15.0,2.64,0,0.0,cash_on_delivery,1,SAVE10,0,0,No,Wednesday
CUST_63395,SESS_00647,2024-03-22,3,Q1,0,Mobile,Organic,Tier 2,Female,35.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,4.0,85.42,4.1,14.0,4.99,1,13.0,upi,1,SAVE10,,0,No,Friday
CUST_60460,SESS_00630,2024-03-10,3,Q1,1,Mobile,Email,Tier 2,Male,38.0,Beauty,1,0,0,0,0,Browsed_Only,7.0,57.64,4.1,18.0,3.02,0,0.0,credit_card,0,,,0,No,Sunday
CUST_43274,SESS_00366,2023-09-12,9,Q3,0,Mobile,Direct,Tier 3,Female,37.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,3.0,39.91,14.6,16.0,2.38,0,0.0,net_banking,0,,,1,Yes,Tuesday
CUST_37451,SESS_00723,2024-05-31,5,Q2,0,Mobile,Paid_Ad,Tier 3,Female,14.0,Beauty,1,1,1,1,1,Completed_Purchase,3.0,477.4,18.5,19.0,4.63,0,0.0,upi,1,FLASH50,0,0,No,Friday
CUST_59883,SESS_00928,2024-11-10,11,Q4,1,Mobile,Organic,Tier 2,Male,15.0,Electronics,1,0,0,0,0,Browsed_Only,7.0,45.45,3.2,17.0,2.35,1,14.0,credit_card,0,,,0,No,Sunday
CUST_73746,SESS_00362,2023-09-06,9,Q3,0,Mobile,Paid_Ad,Tier 2,Female,14.0,Books,1,0,0,0,0,Browsed_Only,7.0,16.66,13.2,9.0,2.64,0,0.0,credit_card,1,WELCOME,,0,No,Wednesday
CUST_38711,SESS_00972,2024-12-11,12,Q4,0,Desktop,Referral,Tier 2,Female,31.0,Beauty,1,0,0,0,0,Browsed_Only,3.0,39.95,11.3,6.0,0.76,0,12.0,net_banking,0,,,0,No,Wednesday
CUST_96421,SESS_00710,2024-05-24,5,Q2,0,Mobile,Paid_Ad,Tier 1,Male,28.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,2.0,177.13,8.7,10.0,2.64,0,6.0,net_banking,0,FLASH50,,0,No,Friday
CUST_42493,SESS_00059,2023-02-08,2,Q1,0,Desktop,Paid_Ad,Tier 3,Male,28.0,Fashion,1,1,0,0,0,Cart_Dropped,1.0,88.66,7.9,8.0,2.27,1,5.0,upi,1,WELCOME,,1,Yes,Wednesday
CUST_68725,SESS_00276,2023-07-10,7,Q3,0,Mobile,Paid_Ad,Tier 1,Male,27.0,Electronics,1,0,0,0,0,Browsed_Only,6.0,121.54,10.9,1.0,2.64,1,1.0,wallet,0,,,0,No,Monday
CUST_21795,SESS_00918,2024-11-03,11,Q4,1,Desktop,Organic,Tier 3,Other,31.0,Electronics,1,1,1,1,1,Completed_Purchase,4.0,32.91,3.8,1.0,4.11,1,0.0,upi,1,WELCOME,0,0,No,Sunday
CUST_78490,SESS_00624,2024-03-07,3,Q1,0,Desktop,Email,Tier 2,Male,43.0,Fashion,1,1,1,1,0,Payment_Dropped,5.0,466.49,16.3,4.0,3.29,0,0.0,credit_card,1,SAVE10,1,1,,Thursday
CUST_64543,SESS_00226,2023-06-13,6,Q2,0,Desktop,Paid_Ad,Tier 3,Male,44.0,Electronics,1,0,0,0,0,Browsed_Only,1.0,69.99,23.5,9.0,8.83,1,14.0,debit_card,0,,,0,No,Tuesday
CUST_76069,SESS_00565,2024-01-25,1,Q1,0,Mobile,Organic,Tier 2,Male,32.0,Beauty,1,1,1,1,1,Completed_Purchase,1.0,19.25,9.6,14.0,2.64,0,9.0,credit_card,0,,0,0,No,Thursday
CUST_96760,SESS_00943,2024-11-20,11,Q4,0,Tablet,Email,Tier 1,Male,25.0,Electronics,1,0,0,0,0,Browsed_Only,6.0,102.22,1.1,7.0,2.51,0,16.0,net_banking,1,SALE20,,0,No,Wednesday
CUST_15498,SESS_00582,2024-02-07,2,Q1,0,Mobile,Referral,Tier 3,Male,22.0,Fashion,1,1,0,0,0,Cart_Dropped,1.0,54.26,13.0,19.0,3.38,0,0.0,upi,1,SUMMER15,,1,No,Wednesday
CUST_29914,SESS_00744,2024-06-20,6,Q2,0,Mobile,Email,Tier 1,Male,35.0,Fashion,1,1,0,0,0,Cart_Dropped,7.0,85.61,6.6,7.0,4.29,1,16.0,cash_on_delivery,1,FLASH50,,1,No,Thursday
CUST_63785,SESS_00144,2023-04-15,4,Q2,1,Desktop,Email,Tier 2,Female,23.0,Electronics,1,1,1,0,0,Checkout_Dropped,5.0,31.81,5.7,10.0,0.89,1,5.0,upi,1,,,1,No,Saturday
CUST_23535,SESS_00407,2023-10-02,10,Q4,0,Mobile,Email,Tier 3,Female,26.0,Fashion,1,1,0,0,0,Cart_Dropped,1.0,48.94,4.6,17.0,2.64,0,0.0,debit_card,0,,,0,No,Monday
CUST_52400,SESS_00232,2023-06-17,6,Q2,1,Mobile,Organic,Tier 1,Female,25.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,6.0,42.46,7.0,5.0,2.64,1,1.0,credit_card,1,SALE20,,1,No,Saturday
CUST_73480,SESS_00140,2023-04-11,4,Q2,0,Desktop,Referral,Tier 1,Female,36.0,Beauty,1,1,1,1,1,Completed_Purchase,7.0,388.94,2.4,10.0,1.97,0,13.0,cash_on_delivery,0,,0,0,No,Tuesday
CUST_28474,SESS_00923,2024-11-07,11,Q4,0,Desktop,Organic,Tier 1,Female,34.0,Electronics,1,1,1,1,1,Completed_Purchase,5.0,132.53,14.3,11.0,1.95,1,5.0,debit_card,0,,0,0,No,Thursday
CUST_35015,SESS_00242,2023-06-25,6,Q2,1,Mobile,Organic,Tier 2,Female,15.0,Electronics,1,0,0,0,0,Browsed_Only,4.0,111.39,4.9,5.0,2.2,0,11.0,net_banking,0,,,0,No,Sunday
CUST_59333,SESS_00726,2024-06-04,6,Q2,0,Desktop,Social,Tier 2,Other,45.0,Beauty,1,1,0,0,0,Cart_Dropped,1.0,123.27,9.7,3.0,1.85,1,3.0,upi,1,SALE20,,1,Yes,Tuesday
CUST_63571,SESS_00640,2024-03-17,3,Q1,1,Mobile,Organic,Tier 1,Female,17.0,Sports,1,1,0,0,0,Cart_Dropped,4.0,13.84,6.9,16.0,0.91,0,8.0,cash_on_delivery,0,,,0,No,Sunday
CUST_53659,SESS_00628,2024-03-09,3,Q1,1,Desktop,Paid_Ad,Tier 2,Male,35.0,Electronics,1,1,1,1,0,Payment_Dropped,4.0,195.66,5.6,7.0,5.95,1,12.0,upi,1,WELCOME,1,0,No,Saturday
CUST_21488,SESS_00068,2023-02-15,2,Q1,0,Mobile,Organic,Tier 2,Female,27.0,Fashion,1,1,1,0,0,Checkout_Dropped,3.0,54.66,13.3,15.0,2.95,1,5.0,credit_card,1,DIWALI30,,1,No,Wednesday
CUST_24069,SESS_00426,2023-10-21,10,Q4,1,Mobile,Social,Tier 2,Male,16.0,Sports,1,1,0,0,0,Cart_Dropped,1.0,29.86,13.4,6.0,3.73,1,5.0,debit_card,1,FLASH50,,1,No,Saturday
CUST_91654,SESS_00878,2024-10-01,10,Q4,0,Mobile,Paid_Ad,Tier 3,Female,33.0,Beauty,1,0,0,0,0,Browsed_Only,1.0,67.66,29.1,8.0,1.46,1,10.0,upi,1,SUMMER15,,0,No,Tuesday
CUST_67457,SESS_00738,2024-06-17,6,Q2,0,Tablet,Referral,Tier 1,Male,26.0,Sports,1,1,0,0,0,Cart_Dropped,1.0,78.04,25.1,14.0,0.15,0,0.0,credit_card,1,WELCOME,,1,No,Monday
CUST_64507,SESS_00513,2023-12-19,12,Q4,0,Desktop,Referral,Tier 2,Female,28.0,Sports,1,1,0,0,0,Cart_Dropped,5.0,88.73,3.4,19.0,0.65,1,5.0,credit_card,0,,,1,Yes,Tuesday
CUST_27916,SESS_00841,2024-09-06,9,Q3,0,Mobile,Email,Tier 1,Male,43.0,Beauty,1,0,0,0,0,Browsed_Only,4.0,47.65,22.1,1.0,4.97,0,11.0,upi,0,,,0,No,Friday
CUST_79457,SESS_00167,2023-05-07,5,Q2,1,Desktop,Organic,Tier 3,Female,31.0,Electronics,1,1,1,1,1,Completed_Purchase,4.0,54.74,16.1,8.0,7.82,1,10.0,cash_on_delivery,0,,0,0,No,Sunday
CUST_50846,SESS_00588,2024-02-12,2,Q1,0,Mobile,Paid_Ad,Tier 2,Female,25.0,Beauty,1,0,0,0,0,Browsed_Only,2.0,28.9,2.9,6.0,0.72,1,3.0,upi,0,,,0,No,Monday
CUST_30443,SESS_00664,2024-03-31,3,Q1,1,Mobile,Email,Tier 3,Male,31.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,2.0,79.8,4.1,5.0,8.77,1,17.0,debit_card,0,,,1,No,Sunday
CUST_90261,SESS_00506,2023-12-13,12,Q4,0,Desktop,Paid_Ad,Tier 3,Female,46.0,Fashion,1,1,1,1,1,Completed_Purchase,4.0,28.13,13.7,5.0,5.54,0,3.0,net_banking,1,FLASH50,0,0,No,Wednesday
CUST_84561,SESS_00784,2024-07-20,7,Q3,1,Desktop,Email,Tier 2,Female,28.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,3.0,33.06,10.7,4.0,10.52,0,0.0,net_banking,1,,0,0,No,Saturday
CUST_38287,SESS_00855,2024-09-13,9,Q3,0,Mobile,Social,Tier 2,Female,38.0,Fashion,1,1,0,0,0,Cart_Dropped,4.0,18.76,4.0,10.0,2.39,1,15.0,upi,0,,,1,No,Friday
CUST_46308,SESS_00132,2023-04-05,4,Q2,0,Desktop,Paid_Ad,Tier 1,Male,25.0,Electronics,1,0,0,0,0,Browsed_Only,7.0,48.87,3.6,9.0,3.35,1,4.0,credit_card,1,WELCOME,,0,No,Wednesday
CUST_20529,SESS_00884,2024-10-04,10,Q4,0,Desktop,Email,Tier 1,Male,41.0,Sports,1,1,1,0,0,Checkout_Dropped,2.0,140.65,18.3,6.0,6.42,1,5.0,credit_card,1,SAVE10,,1,No,Friday
CUST_61132,SESS_00284,2023-07-16,7,Q3,1,Mobile,Organic,Tier 3,Female,46.0,Beauty,1,1,0,0,0,Cart_Dropped,4.0,261.16,5.8,18.0,8.25,1,1.0,net_banking,0,,,0,No,Sunday
CUST_24813,SESS_00396,2023-09-25,9,Q3,0,Desktop,Direct,Tier 2,Male,34.0,Fashion,1,1,0,0,0,Cart_Dropped,1.0,13.91,11.0,5.0,4.51,0,0.0,upi,1,SAVE10,,0,No,Monday
CUST_18188,SESS_00585,2024-02-10,2,Q1,1,Tablet,Social,Tier 2,Male,32.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,6.0,60.82,2.2,1.0,5.25,1,6.0,credit_card,0,,,0,No,Saturday
CUST_47543,SESS_00019,2023-01-13,1,Q1,0,Desktop,Direct,Tier 2,Female,19.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,4.0,27.93,12.3,13.0,1.19,1,1.0,net_banking,0,,0,0,No,Friday
CUST_64281,SESS_00180,2023-05-12,5,Q2,0,Tablet,Paid_Ad,Tier 3,Male,43.0,Electronics,1,1,1,1,1,Completed_Purchase,1.0,159.38,25.3,12.0,1.76,nan,4.0,upi,0,,0,0,No,Friday
CUST_49260,SESS_00277,2023-07-12,7,Q3,0,Mobile,Paid_Ad,Tier 3,Female,26.0,Fashion,1,0,0,0,0,Browsed_Only,2.0,18.73,4.2,14.0,5.41,1,4.0,net_banking,0,,,0,No,Wednesday
CUST_89547,SESS_00094,2023-09-14,9,Q1,0,Tablet,Email,Tier 3,Male,40.0,Home & Kitchen,1,1,1,1,0,Payment_Dropped,5.0,107.19,9.6,16.0,10.43,0,0.0,net_banking,0,,1,0,No,Thursday
CUST_26889,SESS_00179,2023-05-12,5,Q2,0,Desktop,Direct,Tier 2,Female,31.0,Fashion,1,0,0,0,0,Browsed_Only,2.0,41.12,37.5,18.0,1.29,0,0.0,debit_card,0,,,0,No,Friday
CUST_53379,SESS_00779,2024-07-15,7,Q3,0,Desktop,Email,Tier 3,Male,16.0,Books,1,1,1,0,0,Checkout_Dropped,3.0,65.34,14.7,17.0,4.36,0,0.0,credit_card,0,,,1,,Monday
CUST_20324,SESS_00201,2023-05-25,5,Q2,0,Mobile,Organic,Tier 3,Female,31.0,Fashion,1,0,0,0,0,Browsed_Only,1.0,391.0,26.1,10.0,2.64,nan,13.0,debit_card,0,,,0,No,Thursday
CUST_94947,SESS_00957,2024-11-29,11,Q4,0,Desktop,Organic,Tier 3,Other,11.0,Electronics,1,1,0,0,0,Cart_Dropped,7.0,61.85,4.6,11.0,2.18,1,15.0,upi,0,,,0,No,Friday
CUST_10070,SESS_00646,2024-03-22,3,Q1,0,Tablet,Paid_Ad,Tier 2,Male,13.0,Fashion,1,1,1,0,0,Checkout_Dropped,5.0,146.86,16.4,9.0,3.94,0,9.0,cash_on_delivery,1,,,1,No,Friday
CUST_19668,SESS_00857,2024-09-14,9,Q3,1,Desktop,Paid_Ad,Tier 2,Female,30.0,Electronics,1,1,1,1,1,Completed_Purchase,1.0,132.17,11.4,14.0,2.92,0,0.0,cash_on_delivery,1,,0,0,No,Saturday
CUST_65012,SESS_00590,2024-02-13,2,Q1,0,Mobile,Organic,Tier 1,Other,25.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,1.0,22.31,5.7,10.0,2.35,0,0.0,net_banking,1,SALE20,,1,No,Tuesday
CUST_35551,SESS_00464,2023-11-11,11,Q4,1,Desktop,Email,Tier 1,Male,42.0,Fashion,1,0,0,0,0,Browsed_Only,7.0,80.33,8.4,5.0,2.69,1,10.0,upi,0,,,0,No,Saturday
CUST_81743,SESS_00286,2023-07-18,7,Q3,0,Mobile,Paid_Ad,Tier 3,Male,31.0,Sports,1,1,0,0,0,Cart_Dropped,2.0,76.07,5.2,19.0,2.64,0,15.0,upi,1,,,1,No,Tuesday
CUST_57542,SESS_00936,2024-11-14,11,Q4,0,Tablet,Social,Tier 2,Male,30.0,Fashion,1,1,1,1,1,Completed_Purchase,7.0,41.31,7.5,4.0,2.36,1,9.0,net_banking,1,WELCOME,0,0,No,Thursday
CUST_43768,SESS_00859,2024-09-14,9,Q3,1,Desktop,Email,Tier 2,Male,28.0,Beauty,1,1,1,0,0,Checkout_Dropped,3.0,28.9,2.7,10.0,0.69,0,8.0,upi,0,,,0,No,Saturday
CUST_92147,SESS_00458,2023-11-08,11,Q4,0,Desktop,Organic,Tier 3,Male,40.0,Fashion,1,1,0,0,0,Cart_Dropped,6.0,368.97,18.6,18.0,2.45,0,0.0,wallet,1,,,1,No,Wednesday
CUST_43237,SESS_00045,2023-01-31,1,Q1,0,Desktop,Organic,Tier 3,Female,31.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,6.0,76.07,7.8,1.0,3.46,0,16.0,nan,1,SUMMER15,0,0,No,Tuesday
CUST_35499,SESS_00988,2024-12-20,12,Q4,0,Desktop,Organic,Tier 3,Female,18.0,Fashion,1,0,0,0,0,Browsed_Only,4.0,174.88,8.2,8.0,3.75,0,0.0,credit_card,0,,,0,No,Friday
CUST_73090,SESS_00509,2023-12-17,12,Q4,1,Mobile,Organic,Tier 1,Male,31.0,Fashion,1,0,0,0,0,Browsed_Only,2.0,94.62,7.7,12.0,2.64,1,5.0,upi,1,,,0,No,Sunday
CUST_78112,SESS_00844,2024-09-08,9,Q3,1,Tablet,Social,Tier 1,Female,31.0,Electronics,1,1,0,0,0,Cart_Dropped,2.0,102.5,5.3,12.0,1.15,1,15.0,credit_card,0,,,0,No,Sunday
CUST_56858,SESS_00467,2023-11-14,11,Q4,0,Mobile,Email,Tier 1,Female,31.0,Sports,1,1,0,0,0,Cart_Dropped,5.0,51.98,18.6,1.0,2.64,1,1.0,credit_card,0,,,0,No,Tuesday
CUST_51289,SESS_00288,2023-07-19,7,Q3,0,Tablet,Paid_Ad,Tier 2,Female,31.0,Books,1,1,0,0,0,Cart_Dropped,7.0,305.69,29.5,13.0,1.47,1,7.0,net_banking,1,SAVE10,,1,No,Wednesday
CUST_53063,SESS_00607,2024-02-24,2,Q1,1,Desktop,Social,Tier 1,Male,15.0,Beauty,1,0,0,0,0,Browsed_Only,6.0,300.25,9.6,10.0,2.7,0,10.0,credit_card,0,,,0,No,Saturday
CUST_17949,SESS_00235,2023-09-14,9,Q2,0,Tablet,Paid_Ad,Tier 3,Male,23.0,Home & Kitchen,1,1,1,0,0,Checkout_Dropped,2.0,66.03,10.1,5.0,2.07,1,8.0,cash_on_delivery,0,,,0,No,Thursday
CUST_33919,SESS_00639,2024-03-17,3,Q1,1,Desktop,Organic,Tier 1,Female,34.0,Home & Kitchen,1,0,0,0,0,Browsed_Only,4.0,94.33,9.4,2.0,1.33,1,4.0,cash_on_delivery,0,,,0,No,Sunday
CUST_93298,SESS_00310,2023-08-02,8,Q3,0,Desktop,Social,Tier 2,Male,22.0,Sports,1,1,1,1,1,Completed_Purchase,3.0,583.58,2.4,3.0,3.98,0,0.0,cash_on_delivery,0,,0,0,No,Wednesday
CUST_60956,SESS_00483,2023-11-25,11,Q4,1,Desktop,Paid_Ad,Tier 2,Female,43.0,Books,1,1,0,0,0,Cart_Dropped,6.0,97.27,2.6,15.0,2.03,1,12.0,credit_card,0,,,1,No,Saturday
CUST_96267,SESS_00135,2023-04-07,4,Q2,0,Desktop,Email,Tier 3,Male,21.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,3.0,68.41,13.6,11.0,5.05,1,2.0,credit_card,0,,,1,No,Friday
CUST_18978,SESS_00798,2024-07-27,7,Q3,1,Mobile,Organic,Tier 2,Male,31.0,Electronics,1,0,0,0,0,Browsed_Only,6.0,20.21,14.3,19.0,2.64,1,11.0,wallet,1,,,0,No,Saturday
CUST_52750,SESS_00583,2024-02-09,2,Q1,0,Desktop,Paid_Ad,Tier 2,Male,25.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,1.0,55.09,23.9,8.0,12.9,1,14.0,cash_on_delivery,1,SUMMER15,0,0,No,Friday
CUST_10906,SESS_00560,2024-01-24,1,Q1,0,Mobile,Email,Tier 1,Male,29.0,Electronics,1,1,0,0,0,Cart_Dropped,6.0,56.73,8.5,11.0,2.64,0,0.0,debit_card,1,,,1,No,Wednesday
CUST_58410,SESS_00381,2023-09-18,9,Q3,0,Mobile,Social,Tier 2,Female,31.0,Sports,1,1,1,1,1,Completed_Purchase,5.0,129.27,16.0,5.0,5.13,1,10.0,upi,1,WELCOME,0,0,No,Monday
CUST_71674,SESS_00808,2024-08-03,8,Q3,1,Mobile,Social,Tier 2,Male,45.0,Beauty,1,1,1,0,0,Checkout_Dropped,2.0,23.35,9.9,16.0,2.64,0,8.0,net_banking,0,,,1,No,Saturday
CUST_65853,SESS_00106,2023-03-19,3,Q1,1,Mobile,Direct,Tier 1,Female,31.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,7.0,119.9,21.7,17.0,2.64,1,0.0,upi,1,DIWALI30,0,0,No,Sunday
CUST_23395,SESS_00787,2024-07-23,7,Q3,0,Mobile,Paid_Ad,Tier 2,Female,31.0,Fashion,1,1,1,1,1,Completed_Purchase,6.0,76.07,3.6,2.0,2.64,1,1.0,net_banking,0,,0,0,No,Tuesday
CUST_41949,SESS_00205,2023-05-28,5,Q2,1,Desktop,Direct,Tier 2,Female,30.0,Fashion,1,1,1,0,0,Checkout_Dropped,5.0,12.49,7.1,3.0,1.98,1,1.0,upi,1,SUMMER15,,1,No,Sunday
CUST_68499,SESS_00238,2023-06-20,6,Q2,0,Tablet,Referral,Tier 2,Male,41.0,Sports,1,1,1,1,1,Completed_Purchase,4.0,26.69,8.0,4.0,4.75,0,0.0,credit_card,1,FLASH50,0,0,No,Tuesday
CUST_89042,SESS_00107,2023-03-21,3,Q1,0,Mobile,Organic,Tier 1,Male,31.0,Electronics,1,1,1,1,1,Completed_Purchase,1.0,21.15,0.9,9.0,0.4,1,10.0,credit_card,1,DIWALI30,0,0,No,Tuesday
CUST_47256,SESS_00209,2023-05-31,5,Q2,0,Desktop,Paid_Ad,Tier 2,Female,31.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,1.0,76.91,4.5,12.0,2.7,1,9.0,credit_card,1,FLASH50,,0,No,Wednesday
CUST_45229,SESS_00666,2024-04-02,4,Q2,0,Desktop,Direct,Tier 2,Female,46.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,6.0,79.13,16.2,13.0,5.2,1,4.0,credit_card,0,,0,0,No,Tuesday
CUST_79251,SESS_00061,2023-02-09,2,Q1,0,Desktop,Paid_Ad,Tier 1,Male,23.0,Electronics,1,1,0,0,0,Cart_Dropped,2.0,49.61,6.9,6.0,5.07,1,9.0,debit_card,0,,,1,Yes,Thursday
CUST_64471,SESS_00345,2023-08-26,8,Q3,1,Desktop,Organic,Tier 3,Male,8.0,Home & Kitchen,1,1,0,0,0,Cart_Dropped,3.0,406.15,42.4,3.0,2.85,0,0.0,upi,1,,,1,No,Saturday
CUST_37300,SESS_00196,2023-05-19,5,Q2,0,Desktop,Paid_Ad,Tier 3,Female,41.0,Fashion,1,1,1,0,0,Checkout_Dropped,3.0,29.55,5.1,3.0,6.25,0,2.0,upi,0,SUMMER15,,1,No,Friday
CUST_67613,SESS_00081,2023-02-27,2,Q1,0,Desktop,Email,Tier 2,Female,39.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,7.0,44.38,3.6,12.0,0.8,1,3.0,credit_card,0,,0,0,No,Monday
CUST_55611,SESS_00763,2024-07-01,7,Q3,0,Tablet,Paid_Ad,Tier 1,Male,31.0,Fashion,1,1,1,1,1,Completed_Purchase,5.0,224.71,17.0,10.0,0.25,1,4.0,credit_card,0,,0,0,No,Monday
CUST_23893,SESS_00854,2024-09-12,9,Q3,0,Desktop,Email,Tier 1,Female,27.0,Fashion,1,1,0,0,0,Cart_Dropped,7.0,348.31,7.3,10.0,0.51,1,17.0,credit_card,1,DIWALI30,,1,Yes,Thursday
CUST_52485,SESS_00594,2024-02-14,2,Q1,0,Tablet,Paid_Ad,Tier 3,Female,33.0,Fashion,1,1,1,1,1,Completed_Purchase,1.0,99.48,22.9,11.0,3.09,0,9.0,credit_card,0,,0,0,No,Wednesday
CUST_12213,SESS_00150,2023-04-20,4,Q2,0,Tablet,Organic,Tier 1,Male,39.0,Home & Kitchen,1,1,1,1,1,Completed_Purchase,1.0,116.34,25.5,6.0,3.22,1,13.0,cash_on_delivery,0,,0,0,No,Thursday
CUST_19049,SESS_00401,2023-09-28,9,Q3,0,Mobile,Referral,Tier 3,Female,0.0,Electronics,1,1,1,1,1,Completed_Purchase,2.0,147.6,13.6,9.0,2.64,1,13.0,credit_card,1,WELCOME,0,0,No,Thursday
CUST_11104,SESS_00007,2023-01-05,1,Q1,0,Mobile,Paid_Ad,Tier 1,Male,33.0,Beauty,1,1,0,0,0,Cart_Dropped,4.0,14.54,10.2,9.0,2.64,1,13.0,upi,0,,,1,No,Thursday
CUST_90766,SESS_00835,2024-08-30,8,Q3,0,Mobile,Email,Tier 3,Male,38.0,Fashion,1,1,1,1,1,Completed_Purchase,7.0,65.45,14.8,10.0,5.98,1,3.0,upi,0,,0,0,No,Friday
CUST_31174,SESS_00034,2023-01-22,1,Q1,1,Desktop,Organic,Tier 2,Male,25.0,Fashion,1,1,1,1,1,Completed_Purchase,4.0,192.45,3.4,17.0,1.77,0,0.0,upi,0,,0,0,No,Sunday
CUST_96872,SESS_00066,2023-02-13,2,Q1,0,Mobile,Social,Tier 1,Male,18.0,Fashion,1,0,0,0,0,Browsed_Only,4.0,143.82,17.0,6.0,11.77,1,14.0,nan,0,,,0,No,Monday
CUST_78995,SESS_00296,2023-07-24,7,Q3,0,Mobile,Social,Tier 2,Female,19.0,Books,1,1,0,0,0,Cart_Dropped,7.0,48.16,16.0,5.0,2.64,0,0.0,upi,0,,,0,No,Monday
